day,hour,precinct,traffic
1,19,123,6
1,20,1,95742
1,20,5,59902
1,20,6,121032
1,20,7,10969
1,20,9,62602
1,20,10,68230
1,20,13,155977
1,20,14,184785
1,20,17,267903
1,20,18,164628
1,20,19,130538
1,20,20,64115
1,20,22,23968
1,20,23,15617
1,20,24,32181
1,20,25,2372
1,20,26,6177
1,20,28,3280
1,20,30,1012
1,20,32,761
1,20,33,785
1,20,34,318
1,20,40,217
1,20,41,43
1,20,42,22
1,20,43,23
1,20,44,91
1,20,45,9
1,20,46,18
1,20,47,17
1,20,48,22
1,20,49,19
1,20,50,59
1,20,52,23
1,20,60,16
1,20,61,17
1,20,62,22
1,20,63,50
1,20,66,56
1,20,67,24
1,20,68,73
1,20,69,16
1,20,70,133
1,20,71,164
1,20,72,106
1,20,73,30
1,20,75,25
1,20,76,1349
1,20,77,367
1,20,78,3338
1,20,79,290
1,20,81,195
1,20,83,127
1,20,84,7900
1,20,88,1669
1,20,90,4149
1,20,94,3514
1,20,100,7
1,20,101,16
1,20,102,200
1,20,103,134
1,20,104,99
1,20,105,23
1,20,106,77
1,20,107,35
1,20,108,3948
1,20,109,54
1,20,110,266
1,20,111,36
1,20,112,280
1,20,113,33164
1,20,114,2035
1,20,115,36457
1,20,120,118
1,20,122,5
1,20,123,5
1,21,1,95530
1,21,5,61518
1,21,6,131911
1,21,7,13856
1,21,9,76482
1,21,10,65085
1,21,13,147041
1,21,14,184293
1,21,17,263238
1,21,18,180449
1,21,19,117329
1,21,20,73199
1,21,22,19689
1,21,23,13082
1,21,24,27718
1,21,25,2175
1,21,26,6970
1,21,28,3572
1,21,30,1170
1,21,32,722
1,21,33,978
1,21,34,331
1,21,40,259
1,21,41,19
1,21,42,23
1,21,43,46
1,21,44,141
1,21,45,15
1,21,46,36
1,21,47,28
1,21,48,9
1,21,49,15
1,21,50,60
1,21,52,27
1,21,60,6
1,21,61,30
1,21,62,27
1,21,63,19
1,21,66,57
1,21,67,16
1,21,68,93
1,21,69,18
1,21,70,164
1,21,71,218
1,21,72,161
1,21,73,39
1,21,75,14
1,21,76,1551
1,21,77,558
1,21,78,5131
1,21,79,454
1,21,81,254
1,21,83,231
1,21,84,8998
1,21,88,2523
1,21,90,6295
1,21,94,4220
1,21,100,6
1,21,101,9
1,21,102,161
1,21,103,112
1,21,104,113
1,21,105,25
1,21,106,67
1,21,107,60
1,21,108,3889
1,21,109,77
1,21,110,382
1,21,111,42
1,21,112,332
1,21,113,33685
1,21,114,2326
1,21,115,40347
1,21,120,78
1,21,122,7
1,21,123,3
1,22,1,86811
1,22,5,60734
1,22,6,132319
1,22,7,16847
1,22,9,85451
1,22,10,60438
1,22,13,133220
1,22,14,166772
1,22,17,223496
1,22,18,180225
1,22,19,93810
1,22,20,67084
1,22,22,15114
1,22,23,10618
1,22,24,23053
1,22,25,2098
1,22,26,5530
1,22,28,3889
1,22,30,1366
1,22,32,938
1,22,33,1200
1,22,34,440
1,22,40,252
1,22,41,21
1,22,42,13
1,22,43,48
1,22,44,173
1,22,45,21
1,22,46,40
1,22,47,29
1,22,48,15
1,22,49,13
1,22,50,72
1,22,52,25
1,22,60,16
1,22,61,33
1,22,62,18
1,22,63,42
1,22,66,65
1,22,67,33
1,22,68,124
1,22,69,21
1,22,70,272
1,22,71,377
1,22,72,194
1,22,73,69
1,22,75,23
1,22,76,2087
1,22,77,805
1,22,78,6977
1,22,79,623
1,22,81,484
1,22,83,333
1,22,84,10837
1,22,88,3528
1,22,90,9218
1,22,94,5938
1,22,100,9
1,22,101,8
1,22,102,163
1,22,103,98
1,22,104,115
1,22,105,30
1,22,106,39
1,22,107,57
1,22,108,4271
1,22,109,97
1,22,110,413
1,22,111,40
1,22,112,424
1,22,113,29198
1,22,114,3071
1,22,115,35515
1,22,120,129
1,22,122,12
1,22,123,5
1,23,1,62378
1,23,5,51264
1,23,6,123036
1,23,7,17525
1,23,9,82709
1,23,10,47907
1,23,13,105841
1,23,14,138434
1,23,17,150456
1,23,18,147163
1,23,19,60146
1,23,20,41963
1,23,22,9548
1,23,23,8765
1,23,24,16427
1,23,25,2001
1,23,26,4411
1,23,28,3483
1,23,30,1289
1,23,32,1021
1,23,33,1151
1,23,34,425
1,23,40,311
1,23,41,37
1,23,42,14
1,23,43,41
1,23,44,165
1,23,45,13
1,23,46,57
1,23,47,13
1,23,48,17
1,23,49,21
1,23,50,77
1,23,52,21
1,23,60,14
1,23,61,28
1,23,62,32
1,23,63,36
1,23,66,50
1,23,67,38
1,23,68,142
1,23,69,13
1,23,70,290
1,23,71,435
1,23,72,224
1,23,73,68
1,23,75,50
1,23,76,1846
1,23,77,993
1,23,78,7143
1,23,79,964
1,23,81,636
1,23,83,615
1,23,84,9951
1,23,88,4369
1,23,90,12071
1,23,94,8190
1,23,100,1000
1,23,101,10
1,23,102,170
1,23,103,89
1,23,104,103
1,23,105,15
1,23,106,53
1,23,107,96
1,23,108,4214
1,23,109,85
1,23,110,534
1,23,111,21
1,23,112,474
1,23,113,27581
1,23,114,3589
1,23,115,32394
1,23,120,96
1,23,122,6
1,23,123,4
2,0,1,39343
2,0,5,36075
2,0,6,92996
2,0,7,14112
2,0,9,62581
2,0,10,28842
2,0,13,67361
2,0,14,88602
2,0,17,85822
2,0,18,89805
2,0,19,32275
2,0,20,22013
2,0,22,4163
2,0,23,5499
2,0,24,11064
2,0,25,1912
2,0,26,3441
2,0,28,2568
2,0,30,1189
2,0,32,938
2,0,33,1080
2,0,34,349
2,0,40,346
2,0,41,36
2,0,42,39
2,0,43,69
2,0,44,126
2,0,45,18
2,0,46,60
2,0,47,33
2,0,48,13
2,0,49,26
2,0,50,73
2,0,52,50
2,0,60,18
2,0,61,41
2,0,62,33
2,0,63,77
2,0,66,56
2,0,67,26
2,0,68,83
2,0,69,14
2,0,70,353
2,0,71,483
2,0,72,211
2,0,73,65
2,0,75,25
2,0,76,1186
2,0,77,993
2,0,78,4893
2,0,79,912
2,0,81,932
2,0,83,784
2,0,84,6799
2,0,88,3198
2,0,90,11863
2,0,94,7401
2,0,100,5
2,0,101,2
2,0,102,230
2,0,103,90
2,0,104,152
2,0,105,19
2,0,106,78
2,0,107,76
2,0,108,4503
2,0,109,74
2,0,110,651
2,0,111,39
2,0,112,394
2,0,113,20374
2,0,114,4276
2,0,115,15097
2,0,120,66
2,0,122,12
2,0,123,4
2,1,1,21114
2,1,5,23963
2,1,6,61548
2,1,7,9413
2,1,9,41456
2,1,10,17302
2,1,13,37009
2,1,14,49956
2,1,17,47894
2,1,18,50801
2,1,19,16916
2,1,20,11043
2,1,22,1856
2,1,23,3392
2,1,24,7092
2,1,25,1247
2,1,26,2267
2,1,28,1836
2,1,30,956
2,1,32,657
2,1,33,680
2,1,34,234
2,1,40,270
2,1,41,22
2,1,42,24
2,1,43,53
2,1,44,139
2,1,45,14
2,1,46,60
2,1,47,23
2,1,48,11
2,1,49,21
2,1,50,39
2,1,52,32
2,1,60,10
2,1,61,40
2,1,62,27
2,1,63,63
2,1,66,41
2,1,67,56
2,1,68,80
2,1,69,16
2,1,70,315
2,1,71,388
2,1,72,185
2,1,73,79
2,1,75,49
2,1,76,689
2,1,77,718
2,1,78,2967
2,1,79,734
2,1,81,754
2,1,83,669
2,1,84,3696
2,1,88,1738
2,1,90,8561
2,1,94,4791
2,1,100,6
2,1,101,9
2,1,102,173
2,1,103,48
2,1,104,137
2,1,105,23
2,1,106,51
2,1,107,80
2,1,108,3860
2,1,109,90
2,1,110,839
2,1,111,26
2,1,112,327
2,1,113,9848
2,1,114,3795
2,1,115,4276
2,1,120,47
2,1,122,8
2,1,123,2
2,2,1,11429
2,2,5,17090
2,2,6,44556
2,2,7,6407
2,2,9,27335
2,2,10,13181
2,2,13,20813
2,2,14,29610
2,2,17,25864
2,2,18,30712
2,2,19,9802
2,2,20,5777
2,2,22,809
2,2,23,2456
2,2,24,4192
2,2,25,800
2,2,26,1459
2,2,28,1204
2,2,30,603
2,2,32,574
2,2,33,430
2,2,34,108
2,2,40,203
2,2,41,39
2,2,42,19
2,2,43,29
2,2,44,65
2,2,45,9
2,2,46,61
2,2,47,21
2,2,48,21
2,2,49,15
2,2,50,22
2,2,52,39
2,2,60,13
2,2,61,22
2,2,62,31
2,2,63,76
2,2,66,36
2,2,67,21
2,2,68,60
2,2,69,20
2,2,70,159
2,2,71,220
2,2,72,131
2,2,73,41
2,2,75,17
2,2,76,364
2,2,77,438
2,2,78,1598
2,2,79,489
2,2,81,542
2,2,83,449
2,2,84,2193
2,2,88,943
2,2,90,6148
2,2,94,3389
2,2,100,1000
2,2,101,8
2,2,102,81
2,2,103,25
2,2,104,93
2,2,105,20
2,2,106,33
2,2,107,63
2,2,108,2867
2,2,109,86
2,2,110,647
2,2,111,41
2,2,112,216
2,2,113,2886
2,2,114,2928
2,2,115,1288
2,2,120,34
2,2,122,6
2,2,123,2
2,3,1,6663
2,3,5,12841
2,3,6,30335
2,3,7,4863
2,3,9,17754
2,3,10,12697
2,3,13,12236
2,3,14,17226
2,3,17,15743
2,3,18,20568
2,3,19,6548
2,3,20,3643
2,3,22,613
2,3,23,1953
2,3,24,3188
2,3,25,678
2,3,26,1135
2,3,28,764
2,3,30,497
2,3,32,391
2,3,33,314
2,3,34,69
2,3,40,194
2,3,41,18
2,3,42,7
2,3,43,32
2,3,44,48
2,3,45,11
2,3,46,27
2,3,47,16
2,3,48,16
2,3,49,21
2,3,50,24
2,3,52,41
2,3,60,6
2,3,61,9
2,3,62,13
2,3,63,36
2,3,66,83
2,3,67,15
2,3,68,44
2,3,69,15
2,3,70,103
2,3,71,145
2,3,72,83
2,3,73,37
2,3,75,30
2,3,76,227
2,3,77,291
2,3,78,794
2,3,79,225
2,3,81,373
2,3,83,328
2,3,84,1234
2,3,88,517
2,3,90,4087
2,3,94,2048
2,3,100,1000
2,3,101,2
2,3,102,65
2,3,103,19
2,3,104,53
2,3,105,20
2,3,106,41
2,3,107,62
2,3,108,2482
2,3,109,40
2,3,110,574
2,3,111,35
2,3,112,103
2,3,113,1043
2,3,114,2198
2,3,115,765
2,3,120,21
2,3,122,3
2,3,123,1000
2,4,1,6120
2,4,5,7643
2,4,6,19351
2,4,7,3540
2,4,9,13684
2,4,10,10964
2,4,13,11035
2,4,14,18352
2,4,17,15996
2,4,18,21477
2,4,19,9635
2,4,20,4348
2,4,22,1021
2,4,23,2932
2,4,24,4386
2,4,25,969
2,4,26,1117
2,4,28,963
2,4,30,462
2,4,32,356
2,4,33,316
2,4,34,67
2,4,40,184
2,4,41,17
2,4,42,18
2,4,43,15
2,4,44,73
2,4,45,1
2,4,46,42
2,4,47,7
2,4,48,19
2,4,49,3
2,4,50,23
2,4,52,26
2,4,60,12
2,4,61,19
2,4,62,12
2,4,63,13
2,4,66,24
2,4,67,13
2,4,68,27
2,4,69,6
2,4,70,114
2,4,71,158
2,4,72,68
2,4,73,25
2,4,75,18
2,4,76,226
2,4,77,225
2,4,78,749
2,4,79,186
2,4,81,342
2,4,83,229
2,4,84,1398
2,4,88,385
2,4,90,2675
2,4,94,1386
2,4,100,1000
2,4,101,8
2,4,102,65
2,4,103,31
2,4,104,75
2,4,105,12
2,4,106,32
2,4,107,36
2,4,108,3040
2,4,109,56
2,4,110,641
2,4,111,9
2,4,112,149
2,4,113,1595
2,4,114,3002
2,4,115,1272
2,4,120,80
2,4,122,18
2,4,123,1000
2,5,1,10295
2,5,5,4717
2,5,6,14569
2,5,7,2275
2,5,9,12132
2,5,10,8968
2,5,13,17473
2,5,14,34878
2,5,17,23771
2,5,18,20710
2,5,19,24843
2,5,20,9746
2,5,22,3454
2,5,23,6308
2,5,24,8704
2,5,25,1332
2,5,26,1314
2,5,28,1613
2,5,30,645
2,5,32,608
2,5,33,420
2,5,34,85
2,5,40,217
2,5,41,53
2,5,42,10
2,5,43,23
2,5,44,126
2,5,45,13
2,5,46,42
2,5,47,34
2,5,48,13
2,5,49,4
2,5,50,20
2,5,52,26
2,5,60,7
2,5,61,23
2,5,62,16
2,5,63,13
2,5,66,100
2,5,67,13
2,5,68,69
2,5,69,3
2,5,70,143
2,5,71,177
2,5,72,87
2,5,73,18
2,5,75,12
2,5,76,789
2,5,77,131
2,5,78,988
2,5,79,126
2,5,81,108
2,5,83,104
2,5,84,2582
2,5,88,316
2,5,90,1365
2,5,94,836
2,5,100,1000
2,5,101,1000
2,5,102,163
2,5,103,45
2,5,104,52
2,5,105,45
2,5,106,16
2,5,107,79
2,5,108,4638
2,5,109,91
2,5,110,655
2,5,111,57
2,5,112,318
2,5,113,10262
2,5,114,4371
2,5,115,1728
2,5,120,86
2,5,122,2
2,5,123,1
2,6,1,31707
2,6,5,10408
2,6,6,37786
2,6,7,3366
2,6,9,24114
2,6,10,24842
2,6,13,49269
2,6,14,107080
2,6,17,66797
2,6,18,45630
2,6,19,82394
2,6,20,31699
2,6,22,10957
2,6,23,16676
2,6,24,21810
2,6,25,3275
2,6,26,3003
2,6,28,3664
2,6,30,1241
2,6,32,1464
2,6,33,728
2,6,34,130
2,6,40,358
2,6,41,41
2,6,42,38
2,6,43,70
2,6,44,238
2,6,45,5
2,6,46,22
2,6,47,19
2,6,48,15
2,6,49,37
2,6,50,21
2,6,52,38
2,6,60,8
2,6,61,39
2,6,62,19
2,6,63,25
2,6,66,104
2,6,67,8
2,6,68,62
2,6,69,12
2,6,70,264
2,6,71,193
2,6,72,179
2,6,73,35
2,6,75,33
2,6,76,2129
2,6,77,192
2,6,78,1722
2,6,79,132
2,6,81,109
2,6,83,93
2,6,84,6867
2,6,88,558
2,6,90,1220
2,6,94,1173
2,6,100,4
2,6,101,1
2,6,102,268
2,6,103,139
2,6,104,48
2,6,105,21
2,6,106,53
2,6,107,72
2,6,108,8628
2,6,109,83
2,6,110,680
2,6,111,20
2,6,112,589
2,6,113,18477
2,6,114,7027
2,6,115,3279
2,6,120,95
2,6,122,1000
2,6,123,2
2,7,1,61246
2,7,5,19365
2,7,6,64095
2,7,7,6103
2,7,9,33720
2,7,10,43998
2,7,13,93787
2,7,14,148404
2,7,17,143336
2,7,18,90560
2,7,19,176178
2,7,20,57554
2,7,22,27917
2,7,23,30999
2,7,24,41486
2,7,25,6203
2,7,26,6340
2,7,28,7134
2,7,30,2263
2,7,32,2439
2,7,33,1462
2,7,34,236
2,7,40,406
2,7,41,34
2,7,42,44
2,7,43,86
2,7,44,233
2,7,45,11
2,7,46,41
2,7,47,9
2,7,48,13
2,7,49,50
2,7,50,29
2,7,52,37
2,7,60,34
2,7,61,53
2,7,62,22
2,7,63,34
2,7,66,119
2,7,67,6
2,7,68,100
2,7,69,17
2,7,70,449
2,7,71,273
2,7,72,218
2,7,73,48
2,7,75,43
2,7,76,3925
2,7,77,259
2,7,78,2173
2,7,79,147
2,7,81,117
2,7,83,85
2,7,84,11384
2,7,88,773
2,7,90,1121
2,7,94,1462
2,7,100,8
2,7,101,1000
2,7,102,256
2,7,103,171
2,7,104,72
2,7,105,31
2,7,106,54
2,7,107,101
2,7,108,10278
2,7,109,88
2,7,110,763
2,7,111,33
2,7,112,784
2,7,113,20907
2,7,114,8017
2,7,115,16950
2,7,120,96
2,7,122,5
2,7,123,2
2,8,1,81525
2,8,5,27300
2,8,6,80463
2,8,7,7046
2,8,9,31850
2,8,10,61752
2,8,13,115302
2,8,14,166660
2,8,17,192650
2,8,18,120041
2,8,19,194070
2,8,20,61180
2,8,22,34224
2,8,23,30535
2,8,24,48182
2,8,25,5004
2,8,26,7982
2,8,28,6859
2,8,30,2547
2,8,32,1655
2,8,33,1508
2,8,34,212
2,8,40,237
2,8,41,26
2,8,42,24
2,8,43,45
2,8,44,141
2,8,45,10
2,8,46,61
2,8,47,5
2,8,48,10
2,8,49,31
2,8,50,61
2,8,52,33
2,8,60,31
2,8,61,40
2,8,62,18
2,8,63,32
2,8,66,110
2,8,67,11
2,8,68,42
2,8,69,6
2,8,70,414
2,8,71,173
2,8,72,216
2,8,73,48
2,8,75,29
2,8,76,5299
2,8,77,206
2,8,78,2387
2,8,79,144
2,8,81,81
2,8,83,113
2,8,84,10949
2,8,88,1051
2,8,90,1234
2,8,94,1804
2,8,100,7
2,8,101,1000
2,8,102,281
2,8,103,124
2,8,104,54
2,8,105,16
2,8,106,41
2,8,107,88
2,8,108,9142
2,8,109,143
2,8,110,615
2,8,111,17
2,8,112,769
2,8,113,15037
2,8,114,6458
2,8,115,25996
2,8,120,69
2,8,122,8
2,8,123,18
2,9,1,72828
2,9,5,29358
2,9,6,90288
2,9,7,7544
2,9,9,37816
2,9,10,67554
2,9,13,110771
2,9,14,179481
2,9,17,188098
2,9,18,120713
2,9,19,168875
2,9,20,58399
2,9,22,28645
2,9,23,21617
2,9,24,37118
2,9,25,2634
2,9,26,5501
2,9,28,3394
2,9,30,1704
2,9,32,799
2,9,33,1243
2,9,34,125
2,9,40,183
2,9,41,26
2,9,42,11
2,9,43,36
2,9,44,73
2,9,45,15
2,9,46,36
2,9,47,5
2,9,48,6
2,9,49,15
2,9,50,46
2,9,52,10
2,9,60,23
2,9,61,20
2,9,62,10
2,9,63,21
2,9,66,94
2,9,67,10
2,9,68,33
2,9,69,20
2,9,70,249
2,9,71,173
2,9,72,127
2,9,73,38
2,9,75,14
2,9,76,2847
2,9,77,181
2,9,78,1471
2,9,79,139
2,9,81,50
2,9,83,70
2,9,84,6680
2,9,88,890
2,9,90,1283
2,9,94,1469
2,9,100,1
2,9,101,11
2,9,102,184
2,9,103,111
2,9,104,33
2,9,105,14
2,9,106,57
2,9,107,46
2,9,108,5211
2,9,109,87
2,9,110,427
2,9,111,23
2,9,112,517
2,9,113,10948
2,9,114,4357
2,9,115,34730
2,9,120,91
2,9,122,1
2,9,123,33
2,10,1,65847
2,10,5,28147
2,10,6,72233
2,10,7,5630
2,10,9,37102
2,10,10,54463
2,10,13,99016
2,10,14,169354
2,10,17,184662
2,10,18,114658
2,10,19,153231
2,10,20,60807
2,10,22,29910
2,10,23,19703
2,10,24,36205
2,10,25,1769
2,10,26,4287
2,10,28,2416
2,10,30,1003
2,10,32,506
2,10,33,884
2,10,34,113
2,10,40,162
2,10,41,12
2,10,42,15
2,10,43,26
2,10,44,56
2,10,45,5
2,10,46,23
2,10,47,3
2,10,48,11
2,10,49,13
2,10,50,30
2,10,52,12
2,10,60,19
2,10,61,11
2,10,62,7
2,10,63,12
2,10,66,55
2,10,67,3
2,10,68,48
2,10,69,12
2,10,70,125
2,10,71,91
2,10,72,88
2,10,73,16
2,10,75,14
2,10,76,1457
2,10,77,124
2,10,78,899
2,10,79,105
2,10,81,41
2,10,83,46
2,10,84,4120
2,10,88,497
2,10,90,924
2,10,94,1510
2,10,100,1000
2,10,101,3
2,10,102,158
2,10,103,91
2,10,104,62
2,10,105,5
2,10,106,50
2,10,107,60
2,10,108,4315
2,10,109,117
2,10,110,279
2,10,111,29
2,10,112,239
2,10,113,12109
2,10,114,2998
2,10,115,40811
2,10,120,83
2,10,122,20
2,10,123,1
2,11,1,71884
2,11,5,30929
2,11,6,66808
2,11,7,4724
2,11,9,32145
2,11,10,52190
2,11,13,99378
2,11,14,171064
2,11,17,203960
2,11,18,114213
2,11,19,147490
2,11,20,61622
2,11,22,33137
2,11,23,20206
2,11,24,34724
2,11,25,1789
2,11,26,5321
2,11,28,2449
2,11,30,935
2,11,32,496
2,11,33,833
2,11,34,113
2,11,40,182
2,11,41,10
2,11,42,21
2,11,43,37
2,11,44,61
2,11,45,15
2,11,46,21
2,11,47,5
2,11,48,6
2,11,49,14
2,11,50,53
2,11,52,14
2,11,60,29
2,11,61,25
2,11,62,8
2,11,63,13
2,11,66,65
2,11,67,13
2,11,68,45
2,11,69,9
2,11,70,86
2,11,71,59
2,11,72,80
2,11,73,21
2,11,75,19
2,11,76,995
2,11,77,102
2,11,78,684
2,11,79,78
2,11,81,59
2,11,83,47
2,11,84,3657
2,11,88,376
2,11,90,893
2,11,94,1371
2,11,100,2
2,11,101,12
2,11,102,204
2,11,103,105
2,11,104,53
2,11,105,16
2,11,106,34
2,11,107,66
2,11,108,4174
2,11,109,97
2,11,110,245
2,11,111,22
2,11,112,172
2,11,113,17066
2,11,114,2438
2,11,115,39114
2,11,120,110
2,11,122,12
2,11,123,9
2,12,1,74980
2,12,5,34423
2,12,6,70036
2,12,7,4508
2,12,9,31281
2,12,10,54627
2,12,13,103942
2,12,14,171527
2,12,17,214620
2,12,18,117197
2,12,19,149437
2,12,20,65094
2,12,22,38072
2,12,23,19429
2,12,24,35537
2,12,25,2159
2,12,26,7068
2,12,28,2599
2,12,30,1015
2,12,32,554
2,12,33,997
2,12,34,149
2,12,40,196
2,12,41,8
2,12,42,30
2,12,43,25
2,12,44,88
2,12,45,7
2,12,46,13
2,12,47,11
2,12,48,4
2,12,49,15
2,12,50,18
2,12,52,23
2,12,60,26
2,12,61,34
2,12,62,11
2,12,63,19
2,12,66,55
2,12,67,5
2,12,68,42
2,12,69,11
2,12,70,114
2,12,71,60
2,12,72,69
2,12,73,19
2,12,75,26
2,12,76,865
2,12,77,94
2,12,78,837
2,12,79,74
2,12,81,50
2,12,83,46
2,12,84,3762
2,12,88,410
2,12,90,1062
2,12,94,1326
2,12,100,7
2,12,101,4
2,12,102,195
2,12,103,116
2,12,104,74
2,12,105,23
2,12,106,63
2,12,107,63
2,12,108,3763
2,12,109,121
2,12,110,257
2,12,111,24
2,12,112,183
2,12,113,17879
2,12,114,2167
2,12,115,35254
2,12,120,107
2,12,122,17
2,12,123,2
2,13,1,73253
2,13,5,35203
2,13,6,70238
2,13,7,4318
2,13,9,31008
2,13,10,54227
2,13,13,104683
2,13,14,164987
2,13,17,211141
2,13,18,117719
2,13,19,142850
2,13,20,63857
2,13,22,36937
2,13,23,18167
2,13,24,33045
2,13,25,2230
2,13,26,6559
2,13,28,2866
2,13,30,967
2,13,32,571
2,13,33,972
2,13,34,152
2,13,40,237
2,13,41,16
2,13,42,20
2,13,43,36
2,13,44,101
2,13,45,14
2,13,46,10
2,13,47,10
2,13,48,10
2,13,49,19
2,13,50,39
2,13,52,23
2,13,60,10
2,13,61,45
2,13,62,7
2,13,63,29
2,13,66,57
2,13,67,5
2,13,68,51
2,13,69,19
2,13,70,108
2,13,71,59
2,13,72,70
2,13,73,8
2,13,75,32
2,13,76,672
2,13,77,123
2,13,78,869
2,13,79,65
2,13,81,53
2,13,83,41
2,13,84,3698
2,13,88,477
2,13,90,1101
2,13,94,1391
2,13,100,5
2,13,101,7
2,13,102,262
2,13,103,132
2,13,104,79
2,13,105,38
2,13,106,52
2,13,107,63
2,13,108,4060
2,13,109,97
2,13,110,248
2,13,111,28
2,13,112,242
2,13,113,25525
2,13,114,2315
2,13,115,34868
2,13,120,126
2,13,122,13
2,13,123,9
2,14,1,74286
2,14,5,37401
2,14,6,74032
2,14,7,4805
2,14,9,31802
2,14,10,52840
2,14,13,108235
2,14,14,163946
2,14,17,214081
2,14,18,119135
2,14,19,147225
2,14,20,65184
2,14,22,40172
2,14,23,19110
2,14,24,36053
2,14,25,2455
2,14,26,6376
2,14,28,2850
2,14,30,875
2,14,32,583
2,14,33,834
2,14,34,129
2,14,40,194
2,14,41,12
2,14,42,17
2,14,43,27
2,14,44,56
2,14,45,18
2,14,46,32
2,14,47,13
2,14,48,9
2,14,49,17
2,14,50,21
2,14,52,12
2,14,60,15
2,14,61,33
2,14,62,15
2,14,63,17
2,14,66,95
2,14,67,16
2,14,68,36
2,14,69,7
2,14,70,107
2,14,71,87
2,14,72,67
2,14,73,8
2,14,75,31
2,14,76,584
2,14,77,93
2,14,78,753
2,14,79,81
2,14,81,63
2,14,83,67
2,14,84,3504
2,14,88,440
2,14,90,1182
2,14,94,1354
2,14,100,7
2,14,101,11
2,14,102,343
2,14,103,237
2,14,104,58
2,14,105,43
2,14,106,87
2,14,107,65
2,14,108,4178
2,14,109,173
2,14,110,293
2,14,111,21
2,14,112,252
2,14,113,31191
2,14,114,2310
2,14,115,37579
2,14,120,161
2,14,122,11
2,14,123,4
2,15,1,63980
2,15,5,33919
2,15,6,68323
2,15,7,4312
2,15,9,29560
2,15,10,50143
2,15,13,97950
2,15,14,141613
2,15,17,185460
2,15,18,109013
2,15,19,148947
2,15,20,66213
2,15,22,46360
2,15,23,18596
2,15,24,40014
2,15,25,2300
2,15,26,6709
2,15,28,2307
2,15,30,791
2,15,32,480
2,15,33,749
2,15,34,136
2,15,40,242
2,15,41,20
2,15,42,4
2,15,43,20
2,15,44,71
2,15,45,8
2,15,46,13
2,15,47,18
2,15,48,14
2,15,49,6
2,15,50,39
2,15,52,13
2,15,60,12
2,15,61,31
2,15,62,23
2,15,63,19
2,15,66,95
2,15,67,17
2,15,68,59
2,15,69,21
2,15,70,119
2,15,71,61
2,15,72,86
2,15,73,13
2,15,75,39
2,15,76,586
2,15,77,108
2,15,78,923
2,15,79,80
2,15,81,41
2,15,83,29
2,15,84,3244
2,15,88,402
2,15,90,1088
2,15,94,1355
2,15,100,5
2,15,101,8
2,15,102,344
2,15,103,270
2,15,104,74
2,15,105,33
2,15,106,99
2,15,107,105
2,15,108,3878
2,15,109,141
2,15,110,311
2,15,111,55
2,15,112,245
2,15,113,32524
2,15,114,2239
2,15,115,37977
2,15,120,180
2,15,122,6
2,15,123,3
2,16,1,48175
2,16,5,28362
2,16,6,55135
2,16,7,3576
2,16,9,25119
2,16,10,40702
2,16,13,78472
2,16,14,104396
2,16,17,143153
2,16,18,87933
2,16,19,119414
2,16,20,57800
2,16,22,36292
2,16,23,16132
2,16,24,34332
2,16,25,2194
2,16,26,5875
2,16,28,2278
2,16,30,638
2,16,32,595
2,16,33,476
2,16,34,112
2,16,40,343
2,16,41,27
2,16,42,21
2,16,43,29
2,16,44,81
2,16,45,2
2,16,46,19
2,16,47,8
2,16,48,13
2,16,49,18
2,16,50,37
2,16,52,12
2,16,60,13
2,16,61,47
2,16,62,58
2,16,63,19
2,16,66,106
2,16,67,21
2,16,68,101
2,16,69,11
2,16,70,114
2,16,71,80
2,16,72,58
2,16,73,21
2,16,75,25
2,16,76,451
2,16,77,95
2,16,78,774
2,16,79,49
2,16,81,30
2,16,83,25
2,16,84,2374
2,16,88,340
2,16,90,752
2,16,94,1245
2,16,100,13
2,16,101,12
2,16,102,326
2,16,103,285
2,16,104,100
2,16,105,36
2,16,106,113
2,16,107,137
2,16,108,3850
2,16,109,138
2,16,110,289
2,16,111,54
2,16,112,211
2,16,113,32078
2,16,114,1727
2,16,115,38162
2,16,120,145
2,16,122,2
2,16,123,12
2,17,1,65101
2,17,5,37527
2,17,6,70530
2,17,7,5440
2,17,9,34823
2,17,10,47694
2,17,13,103986
2,17,14,115445
2,17,17,196649
2,17,18,108441
2,17,19,159650
2,17,20,70908
2,17,22,42734
2,17,23,23988
2,17,24,42167
2,17,25,3955
2,17,26,9547
2,17,28,4691
2,17,30,902
2,17,32,1423
2,17,33,896
2,17,34,116
2,17,40,667
2,17,41,19
2,17,42,27
2,17,43,39
2,17,44,188
2,17,45,14
2,17,46,44
2,17,47,16
2,17,48,11
2,17,49,16
2,17,50,51
2,17,52,40
2,17,60,14
2,17,61,36
2,17,62,23
2,17,63,34
2,17,66,142
2,17,67,23
2,17,68,41
2,17,69,5
2,17,70,161
2,17,71,81
2,17,72,93
2,17,73,11
2,17,75,47
2,17,76,784
2,17,77,138
2,17,78,1219
2,17,79,73
2,17,81,66
2,17,83,35
2,17,84,4303
2,17,88,464
2,17,90,1240
2,17,94,1708
2,17,100,15
2,17,101,9
2,17,102,274
2,17,103,228
2,17,104,61
2,17,105,23
2,17,106,77
2,17,107,73
2,17,108,4985
2,17,109,115
2,17,110,394
2,17,111,14
2,17,112,194
2,17,113,30494
2,17,114,1946
2,17,115,42961
2,17,120,122
2,17,122,4
2,17,123,3
